ID,Airline Name,Verified,Date Flown,Value For Money,Recommend
22017,Vistara,FALSE,February 2022,5,yes
22018,Vistara,TRUE,January 2022,4,yes
22019,Vistara,TRUE,December 2021,1,no
22020,Vistara,FALSE,December 2021,1,no
22021,Vistara,TRUE,December 2021,5,yes
22022,Vistara,TRUE,December 2021,3,yes
22023,Vistara,TRUE,October 2021,5,yes
22024,Vistara,FALSE,November 2021,5,yes
22025,Vistara,FALSE,November 2021,1,no
22026,Vistara,TRUE,January 2021,4,yes
22027,Vistara,TRUE,October 2021,2,no
22028,Vistara,TRUE,October 2021,5,yes
22029,Vistara,FALSE,September 2021,4,yes
22030,Vistara,TRUE,August 2021,5,yes
22031,Vistara,TRUE,August 2021,3,no
22032,Vistara,TRUE,July 2021,5,yes
22033,Vistara,TRUE,May 2021,1,no
22034,Vistara,TRUE,May 2021,1,no
22035,Vistara,TRUE,May 2021,5,yes
22036,Vistara,TRUE,March 2021,3,no
22037,Vistara,TRUE,March 2021,5,yes
22038,Vistara,TRUE,March 2021,4,yes
22039,Vistara,TRUE,March 2021,3,yes
22040,Vistara,TRUE,March 2021,1,no
22041,Vistara,TRUE,February 2021,4,yes
22042,Vistara,TRUE,January 2021,3,yes
22043,Vistara,TRUE,January 2021,5,yes
22044,Vistara,TRUE,November 2020,1,no
22045,Vistara,TRUE,October 2020,1,no
22046,Vistara,FALSE,October 2020,5,yes
22047,Vistara,TRUE,July 2020,1,no
22048,Vistara,TRUE,March 2020,1,no
22049,Viva Air,TRUE,January 2023,1,no
22050,Viva Air,FALSE,December 2022,2,no
22051,Viva Air,FALSE,November 2022,1,no
22052,Viva Air,TRUE,September 2022,1,no
22053,Viva Air,TRUE,September 2022,1,no
22054,Viva Air,FALSE,August 2022,1,no
22055,Viva Air,TRUE,July 2022,1,no
22056,Viva Air,TRUE,July 2022,1,no
22057,Viva Air,TRUE,June 2022,1,no
22058,Viva Air,TRUE,June 2022,1,no
22059,Viva Air,FALSE,May 2022,1,no
22060,Viva Air,TRUE,May 2022,1,no
22061,Viva Air,TRUE,April 2022,1,no
22062,Viva Air,FALSE,May 2022,1,no
22063,Viva Air,FALSE,April 2022,5,no
22064,Viva Air,TRUE,April 2022,1,no
22065,Viva Air,FALSE,March 2022,1,no
22066,Viva Air,TRUE,January 2022,1,no
22067,Viva Air,TRUE,December 2021,1,no
22068,Viva Air,TRUE,December 2021,1,no
22069,Viva Air,TRUE,December 2021,1,no
22070,Viva Air,TRUE,September 2021,1,no
22071,Viva Air,TRUE,September 2021,3,no
22072,Viva Air,TRUE,September 2021,1,no
22073,Viva Air,TRUE,September 2021,1,no
22074,Viva Air,TRUE,July 2021,1,no
22075,Viva Air,FALSE,June 2021,1,no
22076,Viva Air,TRUE,March 2021,1,no
22077,Viva Air,FALSE,February 2021,1,no
22078,Viva Air,TRUE,January 2021,2,no
22079,Viva Air,TRUE,January 2021,1,no
22080,Viva Air,TRUE,August 2020,1,no
22081,Viva Air,TRUE,May 2020,1,no
22082,Viva Air,TRUE,April 2020,1,no
22083,Viva Air,TRUE,April 2020,1,no
22084,Viva Air,TRUE,March 2020,1,no
22085,Viva Air,TRUE,March 2020,1,no
22086,Viva Air,TRUE,March 2020,1,no
22087,Viva Air,FALSE,December 2019,1,no
22088,Viva Air,TRUE,March 2020,1,no
22089,Viva Air,TRUE,March 2020,1,no
22090,Viva Air,FALSE,February 2020,1,no
22091,Viva Air,TRUE,February 2020,1,no
22092,Viva Air,FALSE,February 2020,1,no
22093,Viva Air,FALSE,February 2020,4,yes
22094,Viva Air,TRUE,February 2020,1,no
22095,Viva Air,TRUE,January 2020,1,no
22096,Viva Air,TRUE,January 2020,1,no
22097,Viva Air,TRUE,January 2020,1,no
22098,Viva Air,TRUE,January 2020,1,no
22099,Viva Air,FALSE,December 2019,1,no
22100,Viva Air,TRUE,May 2019,1,no
22101,Viva Air,FALSE,November 2019,1,no
22102,Viva Air,TRUE,November 2019,1,no
22103,Viva Air,TRUE,November 2019,1,no
22104,Viva Air,TRUE,November 2019,1,no
22105,Viva Air,FALSE,November 2019,1,no
22106,Viva Air,TRUE,September 2019,1,no
22107,Viva Air,TRUE,September 2019,1,no
22108,Viva Air,TRUE,September 2019,1,no
22109,Viva Air,TRUE,July 2019,1,no
22110,Viva Air,TRUE,July 2019,1,no
22111,Viva Air,FALSE,June 2019,1,no
22112,Viva Air,FALSE,June 2019,1,no
22113,Viva Air,TRUE,July 2019,1,no
22114,Viva Air,TRUE,July 2019,1,no
22115,Viva Air,TRUE,April 2019,1,no
22116,Viva Air,TRUE,March 2019,3,no
22117,Viva Air,TRUE,March 2019,1,no
22118,Viva Air,TRUE,March 2019,1,no
22119,VivaAerobús,FALSE,July 2023,1,no
22120,VivaAerobús,FALSE,June 2023,1,no
22121,VivaAerobús,FALSE,June 2023,5,yes
22122,VivaAerobús,TRUE,May 2023,1,no
22123,VivaAerobús,TRUE,May 2023,4,no
22124,VivaAerobús,TRUE,April 2023,5,yes
22125,VivaAerobús,TRUE,April 2023,1,no
22126,VivaAerobús,TRUE,April 2023,1,no
22127,VivaAerobús,TRUE,April 2023,2,no
22128,VivaAerobús,TRUE,August 2022,1,no
22129,VivaAerobús,TRUE,February 2023,1,no
22130,VivaAerobús,FALSE,March 2023,1,no
22131,VivaAerobús,TRUE,November 2022,2,no
22132,VivaAerobús,TRUE,February 2023,1,no
22133,VivaAerobús,TRUE,January 2023,5,yes
22134,VivaAerobús,TRUE,January 2023,5,yes
22135,VivaAerobús,TRUE,January 2023,2,no
22136,VivaAerobús,TRUE,January 2023,5,yes
22137,VivaAerobús,TRUE,January 2023,1,no
22138,VivaAerobús,TRUE,January 2023,1,no
22139,VivaAerobús,TRUE,December 2022,1,no
22140,VivaAerobús,FALSE,December 2022,1,no
22141,VivaAerobús,TRUE,November 2022,5,yes
22142,VivaAerobús,TRUE,November 2022,1,no
22143,VivaAerobús,TRUE,October 2022,1,no
22144,VivaAerobús,FALSE,October 2022,1,no
22145,VivaAerobús,TRUE,October 2022,1,no
22146,VivaAerobús,TRUE,September 2022,1,no
22147,VivaAerobús,TRUE,August 2022,1,no
22148,VivaAerobús,TRUE,August 2022,1,no
22149,VivaAerobús,TRUE,August 2022,1,no
22150,VivaAerobús,TRUE,July 2022,1,no
22151,VivaAerobús,TRUE,June 2022,1,no
22152,VivaAerobús,TRUE,July 2022,2,no
22153,VivaAerobús,TRUE,June 2022,3,no
22154,VivaAerobús,TRUE,June 2022,1,no
22155,VivaAerobús,TRUE,June 2022,1,no
22156,VivaAerobús,FALSE,May 2022,1,no
22157,VivaAerobús,TRUE,May 2022,1,no
22158,VivaAerobús,FALSE,April 2022,3,no
22159,VivaAerobús,TRUE,March 2022,1,no
22160,VivaAerobús,TRUE,April 2022,1,no
22161,VivaAerobús,TRUE,March 2022,5,yes
22162,VivaAerobús,FALSE,March 2022,1,no
22163,VivaAerobús,TRUE,March 2022,5,yes
22164,VivaAerobús,FALSE,March 2022,1,no
22165,VivaAerobús,FALSE,March 2022,5,yes
22166,VivaAerobús,FALSE,March 2022,1,no
22167,VivaAerobús,TRUE,February 2022,1,no
22168,VivaAerobús,TRUE,February 2022,1,no
22169,VivaAerobús,TRUE,January 2022,1,no
22170,VivaAerobús,TRUE,January 2022,5,yes
22171,VivaAerobús,TRUE,January 2022,1,no
22172,VivaAerobús,TRUE,January 2022,1,no
22173,VivaAerobús,FALSE,January 2022,1,no
22174,VivaAerobús,TRUE,January 2022,1,no
22175,VivaAerobús,TRUE,December 2021,2,no
22176,VivaAerobús,TRUE,December 2021,1,no
22177,VivaAerobús,FALSE,December 2021,1,no
22178,VivaAerobús,FALSE,December 2021,1,no
22179,VivaAerobús,TRUE,November 2021,1,no
22180,VivaAerobús,TRUE,November 2021,1,no
22181,VivaAerobús,TRUE,October 2021,1,no
22182,VivaAerobús,TRUE,October 2021,1,no
22183,VivaAerobús,TRUE,October 2021,1,no
22184,VivaAerobús,TRUE,September 2021,1,no
22185,VivaAerobús,FALSE,September 2021,1,no
22186,VivaAerobús,FALSE,August 2021,1,no
22187,VivaAerobús,FALSE,July 2021,1,no
22188,VivaAerobús,FALSE,July 2021,1,no
22189,VivaAerobús,FALSE,July 2021,1,no
22190,VivaAerobús,TRUE,July 2021,1,no
22191,VivaAerobús,FALSE,July 2021,1,no
22192,VivaAerobús,TRUE,July 2021,1,no
22193,VivaAerobús,FALSE,June 2021,1,no
22194,VivaAerobús,FALSE,June 2021,1,no
22195,VivaAerobús,TRUE,June 2021,1,no
22196,VivaAerobús,TRUE,May 2021,4,yes
22197,VivaAerobús,TRUE,June 2021,1,no
22198,VivaAerobús,FALSE,June 2021,1,no
22199,VivaAerobús,FALSE,May 2021,1,no
22200,VivaAerobús,FALSE,May 2021,1,no
22201,VivaAerobús,FALSE,May 2021,1,no
22202,VivaAerobús,TRUE,May 2021,1,no
22203,VivaAerobús,FALSE,April 2021,1,no
22204,VivaAerobús,TRUE,March 2021,1,no
22205,VivaAerobús,FALSE,February 2021,1,no
22206,VivaAerobús,FALSE,February 2021,1,no
22207,VivaAerobús,FALSE,January 2021,1,no
22208,VivaAerobús,TRUE,December 2020,1,no
22209,VivaAerobús,TRUE,November 2020,1,no
22210,VivaAerobús,TRUE,November 2020,3,no
22211,VivaAerobús,TRUE,November 2020,1,no
22212,VivaAerobús,TRUE,November 2020,1,no
22213,VivaAerobús,TRUE,October 2020,1,no
22214,VivaAerobús,TRUE,October 2020,4,no
22215,VivaAerobús,FALSE,September 2020,1,no
22216,VivaAerobús,TRUE,July 2020,1,no
22217,VivaAerobús,TRUE,June 2020,1,no
22218,VivaAerobús,FALSE,March 2020,2,no
22219,VivaColombia,TRUE,January 2023,1,no
22220,VivaColombia,TRUE,June 2022,1,no
22221,VivaColombia,FALSE,September 2021,1,no
22222,VivaColombia,FALSE,February 2021,1,no
22223,VivaColombia,TRUE,March 2020,1,no
22224,VivaColombia,TRUE,February 2020,1,no
22225,VivaColombia,TRUE,April 2018,1,no
22226,VivaColombia,FALSE,February 2019,1,no
22227,VivaColombia,TRUE,March 2018,5,yes
22228,VivaColombia,TRUE,February 2019,2,no
22229,VivaColombia,TRUE,January 2019,1,no
22230,VivaColombia,FALSE,November 2018,1,no
22231,VivaColombia,TRUE,October 2018,1,no
22232,VivaColombia,TRUE,September 2018,1,no
22233,VivaColombia,TRUE,September 2018,1,no
22234,VivaColombia,TRUE,August 2018,1,no
22235,VivaColombia,TRUE,September 2018,2,no
22236,VivaColombia,FALSE,August 2018,1,no
22237,VivaColombia,TRUE,July 2018,1,no
22238,VivaColombia,TRUE,June 2018,1,no
22239,VivaColombia,TRUE,May 2018,1,no
22240,VivaColombia,TRUE,May 2018,2,no
22241,VivaColombia,TRUE,April 2018,1,no
22242,VivaColombia,TRUE,March 2018,1,no
22243,VivaColombia,TRUE,March 2018,1,no
22244,VivaColombia,FALSE,March 2018,3,no
22245,VivaColombia,TRUE,February 2018,1,no
22246,VivaColombia,TRUE,February 2018,1,no
22247,VivaColombia,TRUE,February 2018,1,no
22248,VivaColombia,TRUE,January 2018,1,no
22249,VivaColombia,TRUE,December 2017,1,no
22250,VivaColombia,TRUE,November 2017,1,no
22251,VivaColombia,FALSE,August 2017,1,no
22252,VivaColombia,FALSE,August 2017,1,no
22253,VivaColombia,FALSE,January 2017,1,no
22254,VivaColombia,FALSE,May 2017,1,no
22255,VivaColombia,FALSE,March 2017,1,no
22256,VivaColombia,FALSE,March 2017,1,no
22257,VivaColombia,FALSE,December 2016,1,no
22258,VivaColombia,FALSE,December 2016,1,no
22259,VivaColombia,FALSE,September 2016,3,no
22260,VivaColombia,FALSE,August 2016,5,yes
22261,VivaColombia,FALSE,July 2016,3,yes
22262,VivaColombia,FALSE,April 2016,1,no
22263,VivaColombia,FALSE,April 2016,1,no
22264,VivaColombia,FALSE,January 2016,1,no
22265,VivaColombia,FALSE,July 2015,5,yes
22266,VivaColombia,FALSE,February 2015,4,no
22267,VLM Airlines,TRUE,July 2018,4,yes
22268,VLM Airlines,FALSE,November 2015,1,no
22269,VLM Airlines,FALSE,March 2016,5,yes
22270,VLM Airlines,FALSE,August 2015,5,yes
22271,VLM Airlines,FALSE,August 2015,1,no
22272,VLM Airlines,FALSE,June 2015,5,yes
22273,VLM Airlines,FALSE,,4,yes
22274,VLM Airlines,FALSE,,4,yes
22275,VLM Airlines,FALSE,,4,yes
22276,VLM Airlines,FALSE,,4,yes
22277,VLM Airlines,FALSE,,4,yes
22278,VLM Airlines,FALSE,,,no
22279,VLM Airlines,FALSE,,,no
22280,VLM Airlines,FALSE,,,no
22281,VLM Airlines,FALSE,,,no
22282,VLM Airlines,FALSE,,,no
22283,VLM Airlines,FALSE,,,no
22284,VLM Airlines,FALSE,,,no
22285,VLM Airlines,FALSE,,,no
22286,VLM Airlines,FALSE,,,no
22287,VLM Airlines,FALSE,,,no
22288,VLM Airlines,FALSE,,,no
22289,VLM Airlines,FALSE,,,no
22290,VLM Airlines,FALSE,,,no
22291,VLM Airlines,FALSE,,,no
22292,VLM Airlines,FALSE,,,no
22293,VLM Airlines,FALSE,,,no
22294,VLM Airlines,FALSE,,,no
22295,VLM Airlines,FALSE,,,no
22296,VLM Airlines,FALSE,,,no
22297,VLM Airlines,FALSE,,,no
22298,VLM Airlines,FALSE,,,no
22299,VLM Airlines,FALSE,,,no
22300,VLM Airlines,FALSE,,,no
22301,VLM Airlines,FALSE,,,no
22302,VLM Airlines,FALSE,,,no
22303,VLM Airlines,FALSE,,,no
22304,VLM Airlines,FALSE,,,no
22305,VLM Airlines,FALSE,,,no
22306,VLM Airlines,FALSE,,,no
22307,VLM Airlines,FALSE,,,no
22308,VLM Airlines,FALSE,,,no
22309,VLM Airlines,FALSE,,,no
22310,VLM Airlines,FALSE,,,no
22311,VLM Airlines,FALSE,,,no
22312,VLM Airlines,FALSE,,,no
22313,Volaris,TRUE,July 2023,1,no
22314,Volaris,TRUE,July 2022,1,no
22315,Volaris,FALSE,June 2023,1,no
22316,Volaris,FALSE,June 2023,1,no
22317,Volaris,FALSE,June 2023,1,no
22318,Volaris,TRUE,May 2023,2,no
22319,Volaris,TRUE,April 2023,1,no
22320,Volaris,FALSE,April 2023,1,no
22321,Volaris,FALSE,April 2023,1,no
22322,Volaris,TRUE,April 2023,1,no
22323,Volaris,TRUE,March 2023,1,no
22324,Volaris,FALSE,March 2023,1,no
22325,Volaris,TRUE,February 2023,3,no
22326,Volaris,FALSE,June 2022,1,no
22327,Volaris,FALSE,January 2023,1,no
22328,Volaris,FALSE,January 2023,1,no
22329,Volaris,TRUE,January 2023,1,no
22330,Volaris,TRUE,January 2023,4,no
22331,Volaris,TRUE,December 2022,1,no
22332,Volaris,TRUE,December 2022,1,no
22333,Volaris,TRUE,December 2022,1,no
22334,Volaris,FALSE,December 2022,1,no
22335,Volaris,FALSE,October 2022,1,no
22336,Volaris,FALSE,December 2022,1,no
22337,Volaris,FALSE,December 2022,1,no
22338,Volaris,FALSE,November 2022,1,no
22339,Volaris,FALSE,December 2022,1,no
22340,Volaris,TRUE,December 2022,1,no
22341,Volaris,TRUE,November 2022,1,no
22342,Volaris,FALSE,November 2022,1,no
22343,Volaris,FALSE,November 2022,1,no
22344,Volaris,TRUE,November 2022,1,no
22345,Volaris,TRUE,November 2022,1,no
22346,Volaris,TRUE,November 2022,2,no
22347,Volaris,TRUE,November 2022,1,no
22348,Volaris,TRUE,September 2022,1,no
22349,Volaris,FALSE,October 2022,1,no
22350,Volaris,TRUE,September 2022,1,no
22351,Volaris,FALSE,September 2022,5,yes
22352,Volaris,TRUE,September 2022,1,no
22353,Volaris,FALSE,June 2022,2,no
22354,Volaris,FALSE,August 2022,2,no
22355,Volaris,FALSE,August 2022,1,no
22356,Volaris,FALSE,August 2022,1,no
22357,Volaris,TRUE,August 2022,1,no
22358,Volaris,TRUE,August 2022,1,no
22359,Volaris,TRUE,July 2022,1,no
22360,Volaris,TRUE,July 2022,1,no
22361,Volaris,FALSE,July 2022,1,no
22362,Volaris,FALSE,July 2022,3,no
22363,Volaris,FALSE,July 2022,1,no
22364,Volaris,FALSE,July 2022,1,no
22365,Volaris,FALSE,July 2022,1,no
22366,Volaris,TRUE,June 2022,2,no
22367,Volaris,FALSE,June 2022,1,no
22368,Volaris,FALSE,June 2022,1,no
22369,Volaris,FALSE,May 2022,1,no
22370,Volaris,TRUE,June 2022,2,no
22371,Volaris,TRUE,May 2022,1,no
22372,Volaris,TRUE,May 2022,4,no
22373,Volaris,TRUE,May 2022,1,no
22374,Volaris,FALSE,April 2022,1,no
22375,Volaris,TRUE,May 2022,1,no
22376,Volaris,TRUE,April 2022,1,no
22377,Volaris,FALSE,April 2022,1,no
22378,Volaris,TRUE,April 2022,3,no
22379,Volaris,FALSE,March 2022,1,no
22380,Volaris,TRUE,April 2022,1,no
22381,Volaris,FALSE,December 2021,1,no
22382,Volaris,TRUE,April 2022,1,no
22383,Volaris,TRUE,April 2022,1,no
22384,Volaris,FALSE,October 2021,3,yes
22385,Volaris,TRUE,April 2022,1,no
22386,Volaris,TRUE,April 2022,1,no
22387,Volaris,TRUE,April 2022,1,no
22388,Volaris,TRUE,March 2022,1,no
22389,Volaris,TRUE,March 2022,1,no
22390,Volaris,TRUE,March 2022,2,yes
22391,Volaris,TRUE,March 2022,1,no
22392,Volaris,TRUE,March 2022,2,no
22393,Volaris,TRUE,March 2022,1,no
22394,Volaris,TRUE,March 2022,1,no
22395,Volaris,TRUE,March 2022,1,no
22396,Volaris,TRUE,March 2022,1,no
22397,Volaris,TRUE,March 2022,1,no
22398,Volaris,FALSE,March 2022,1,no
22399,Volaris,FALSE,March 2022,3,no
22400,Volaris,FALSE,December 2021,1,no
22401,Volaris,TRUE,February 2022,1,no
22402,Volaris,TRUE,February 2022,1,no
22403,Volaris,FALSE,February 2022,1,no
22404,Volaris,FALSE,February 2022,1,no
22405,Volaris,FALSE,February 2022,1,no
22406,Volaris,TRUE,February 2022,1,no
22407,Volaris,TRUE,November 2021,1,yes
22408,Volaris,TRUE,February 2022,1,no
22409,Volaris,TRUE,January 2022,1,no
22410,Volaris,TRUE,December 2021,1,no
22411,Volaris,TRUE,January 2022,5,yes
22412,Volaris,TRUE,January 2022,1,no
22413,Volotea,TRUE,July 2023,4,yes
22414,Volotea,FALSE,July 2023,1,no
22415,Volotea,TRUE,July 2023,4,yes
22416,Volotea,TRUE,July 2023,5,yes
22417,Volotea,TRUE,July 2023,5,yes
22418,Volotea,TRUE,July 2023,5,no
22419,Volotea,TRUE,July 2023,5,yes
22420,Volotea,TRUE,July 2023,5,yes
22421,Volotea,TRUE,June 2023,1,no
22422,Volotea,FALSE,June 2023,2,no
22423,Volotea,FALSE,June 2023,2,no
22424,Volotea,TRUE,June 2023,3,no
22425,Volotea,TRUE,June 2023,4,yes
22426,Volotea,FALSE,June 2023,5,yes
22427,Volotea,TRUE,June 2023,5,yes
22428,Volotea,FALSE,June 2023,1,no
22429,Volotea,TRUE,June 2023,5,yes
22430,Volotea,TRUE,May 2023,5,yes
22431,Volotea,TRUE,May 2023,5,yes
22432,Volotea,TRUE,June 2023,1,no
22433,Volotea,TRUE,May 2023,5,yes
22434,Volotea,TRUE,May 2023,5,yes
22435,Volotea,TRUE,May 2023,5,yes
22436,Volotea,TRUE,April 2023,5,yes
22437,Volotea,FALSE,May 2023,2,no
22438,Volotea,TRUE,May 2023,5,yes
22439,Volotea,TRUE,April 2023,4,yes
22440,Volotea,TRUE,April 2023,5,yes
22441,Volotea,TRUE,April 2023,5,yes
22442,Volotea,TRUE,April 2023,3,yes
22443,Volotea,TRUE,March 2023,5,yes
22444,Volotea,TRUE,March 2023,4,yes
22445,Volotea,TRUE,March 2023,4,yes
22446,Volotea,TRUE,March 2023,5,yes
22447,Volotea,TRUE,March 2023,5,yes
22448,Volotea,TRUE,March 2023,5,yes
22449,Volotea,TRUE,February 2023,5,yes
22450,Volotea,TRUE,November 2022,4,yes
22451,Volotea,TRUE,February 2023,5,yes
22452,Volotea,TRUE,February 2023,5,yes
22453,Volotea,TRUE,January 2023,5,yes
22454,Volotea,TRUE,January 2023,5,yes
22455,Volotea,TRUE,January 2023,5,yes
22456,Volotea,TRUE,December 2022,5,yes
22457,Volotea,TRUE,December 2022,5,yes
22458,Volotea,TRUE,November 2022,5,yes
22459,Volotea,FALSE,September 2022,3,yes
22460,Volotea,TRUE,October 2022,1,no
22461,Volotea,TRUE,October 2022,1,no
22462,Volotea,TRUE,October 2022,5,yes
22463,Volotea,TRUE,October 2022,5,yes
22464,Volotea,TRUE,October 2022,1,no
22465,Volotea,TRUE,August 2022,5,yes
22466,Volotea,TRUE,October 2022,4,yes
22467,Volotea,TRUE,September 2022,5,yes
22468,Volotea,TRUE,August 2022,4,yes
22469,Volotea,TRUE,September 2022,4,yes
22470,Volotea,TRUE,August 2022,4,yes
22471,Volotea,FALSE,August 2022,5,yes
22472,Volotea,TRUE,August 2022,5,yes
22473,Volotea,TRUE,August 2022,5,yes
22474,Volotea,TRUE,August 2022,5,yes
22475,Volotea,TRUE,April 2022,5,yes
22476,Volotea,TRUE,September 2022,2,no
22477,Volotea,TRUE,September 2022,1,no
22478,Volotea,TRUE,September 2022,1,no
22479,Volotea,TRUE,September 2022,1,no
22480,Volotea,TRUE,December 2021,4,yes
22481,Volotea,TRUE,June 2022,5,yes
22482,Volotea,TRUE,September 2022,1,no
22483,Volotea,FALSE,June 2022,1,no
22484,Volotea,TRUE,August 2022,1,no
22485,Volotea,FALSE,August 2022,1,no
22486,Volotea,TRUE,August 2022,3,no
22487,Volotea,TRUE,August 2022,1,no
22488,Volotea,FALSE,August 2022,1,no
22489,Volotea,TRUE,August 2022,1,no
22490,Volotea,TRUE,August 2022,1,no
22491,Volotea,FALSE,August 2022,1,no
22492,Volotea,FALSE,July 2022,1,no
22493,Volotea,TRUE,August 2022,1,no
22494,Volotea,TRUE,August 2022,1,no
22495,Volotea,FALSE,July 2022,2,no
22496,Volotea,TRUE,July 2022,1,no
22497,Volotea,TRUE,June 2022,5,yes
22498,Volotea,TRUE,January 2022,5,yes
22499,Volotea,TRUE,May 2022,1,no
22500,Volotea,TRUE,May 2022,1,no
22501,Volotea,TRUE,May 2022,2,no
22502,Volotea,TRUE,May 2022,5,yes
22503,Volotea,TRUE,May 2022,5,yes
22504,Volotea,FALSE,May 2022,1,no
22505,Volotea,TRUE,May 2022,1,no
22506,Volotea,TRUE,April 2022,5,yes
22507,Volotea,TRUE,April 2022,5,yes
22508,Volotea,TRUE,April 2022,4,yes
22509,Volotea,TRUE,April 2022,5,yes
22510,Volotea,TRUE,July 2021,5,yes
22511,Volotea,FALSE,April 2022,5,yes
22512,Volotea,TRUE,April 2022,5,yes
22513,Voyage Air,TRUE,July 2021,1,no
22514,Vueling Airlines,TRUE,July 2023,1,no
22515,Vueling Airlines,TRUE,June 2023,1,no
22516,Vueling Airlines,TRUE,July 2023,1,no
22517,Vueling Airlines,TRUE,June 2023,1,no
22518,Vueling Airlines,TRUE,July 2023,1,no
22519,Vueling Airlines,TRUE,July 2023,1,no
22520,Vueling Airlines,TRUE,July 2023,5,yes
22521,Vueling Airlines,TRUE,July 2023,1,no
22522,Vueling Airlines,TRUE,July 2023,2,no
22523,Vueling Airlines,FALSE,July 2023,5,yes
22524,Vueling Airlines,FALSE,July 2023,1,no
22525,Vueling Airlines,TRUE,July 2023,1,no
22526,Vueling Airlines,TRUE,June 2023,1,no
22527,Vueling Airlines,TRUE,June 2023,3,no
22528,Vueling Airlines,TRUE,June 2023,1,no
22529,Vueling Airlines,TRUE,June 2023,1,no
22530,Vueling Airlines,TRUE,June 2023,1,no
22531,Vueling Airlines,TRUE,June 2023,1,no
22532,Vueling Airlines,TRUE,May 2023,2,no
22533,Vueling Airlines,TRUE,June 2023,1,no
22534,Vueling Airlines,TRUE,June 2023,3,no
22535,Vueling Airlines,TRUE,June 2023,1,no
22536,Vueling Airlines,TRUE,May 2023,1,no
22537,Vueling Airlines,TRUE,May 2023,2,no
22538,Vueling Airlines,TRUE,May 2023,1,no
22539,Vueling Airlines,TRUE,May 2023,4,yes
22540,Vueling Airlines,TRUE,April 2023,1,no
22541,Vueling Airlines,TRUE,May 2023,1,no
22542,Vueling Airlines,TRUE,May 2023,1,no
22543,Vueling Airlines,TRUE,April 2023,1,no
22544,Vueling Airlines,FALSE,April 2023,3,no
22545,Vueling Airlines,TRUE,April 2023,4,yes
22546,Vueling Airlines,FALSE,March 2023,1,no
22547,Vueling Airlines,FALSE,March 2023,1,no
22548,Vueling Airlines,FALSE,March 2023,1,no
22549,Vueling Airlines,TRUE,March 2023,1,no
22550,Vueling Airlines,TRUE,March 2023,1,no
22551,Vueling Airlines,TRUE,February 2023,5,yes
22552,Vueling Airlines,FALSE,February 2023,1,no
22553,Vueling Airlines,TRUE,January 2023,1,no
22554,Vueling Airlines,TRUE,October 2022,1,no
22555,Vueling Airlines,TRUE,September 2022,1,no
22556,Vueling Airlines,TRUE,December 2022,1,no
22557,Vueling Airlines,TRUE,November 2022,1,no
22558,Vueling Airlines,FALSE,September 2022,1,no
22559,Vueling Airlines,TRUE,October 2022,2,no
22560,Vueling Airlines,FALSE,September 2022,1,no
22561,Vueling Airlines,TRUE,October 2022,1,no
22562,Vueling Airlines,FALSE,October 2022,1,no
22563,Vueling Airlines,TRUE,October 2022,1,no
22564,Vueling Airlines,TRUE,October 2022,2,no
22565,Vueling Airlines,TRUE,July 2022,2,no
22566,Vueling Airlines,TRUE,September 2022,1,no
22567,Vueling Airlines,FALSE,September 2022,1,no
22568,Vueling Airlines,TRUE,September 2022,1,no
22569,Vueling Airlines,TRUE,September 2022,1,no
22570,Vueling Airlines,TRUE,August 2022,3,no
22571,Vueling Airlines,FALSE,August 2022,2,no
22572,Vueling Airlines,TRUE,August 2022,1,no
22573,Vueling Airlines,TRUE,August 2022,2,no
22574,Vueling Airlines,FALSE,August 2022,3,no
22575,Vueling Airlines,TRUE,August 2022,4,yes
22576,Vueling Airlines,TRUE,July 2022,1,no
22577,Vueling Airlines,FALSE,July 2022,1,no
22578,Vueling Airlines,FALSE,July 2022,1,no
22579,Vueling Airlines,TRUE,July 2022,1,no
22580,Vueling Airlines,TRUE,May 2022,1,no
22581,Vueling Airlines,FALSE,July 2022,1,no
22582,Vueling Airlines,FALSE,June 2022,1,no
22583,Vueling Airlines,TRUE,June 2022,4,no
22584,Vueling Airlines,FALSE,June 2022,1,no
22585,Vueling Airlines,TRUE,June 2022,5,yes
22586,Vueling Airlines,TRUE,May 2022,1,no
22587,Vueling Airlines,TRUE,June 2022,2,no
22588,Vueling Airlines,FALSE,May 2022,1,no
22589,Vueling Airlines,FALSE,May 2022,1,no
22590,Vueling Airlines,TRUE,May 2022,1,no
22591,Vueling Airlines,FALSE,May 2022,1,no
22592,Vueling Airlines,FALSE,May 2022,1,no
22593,Vueling Airlines,TRUE,May 2022,1,no
22594,Vueling Airlines,TRUE,April 2022,1,no
22595,Vueling Airlines,TRUE,April 2022,1,no
22596,Vueling Airlines,TRUE,April 2022,1,no
22597,Vueling Airlines,TRUE,March 2022,1,no
22598,Vueling Airlines,TRUE,March 2022,1,no
22599,Vueling Airlines,TRUE,March 2022,1,no
22600,Vueling Airlines,TRUE,March 2022,2,no
22601,Vueling Airlines,TRUE,February 2021,1,no
22602,Vueling Airlines,TRUE,January 2022,3,no
22603,Vueling Airlines,TRUE,January 2022,1,no
22604,Vueling Airlines,TRUE,October 2021,1,no
22605,Vueling Airlines,TRUE,October 2021,1,no
22606,Vueling Airlines,TRUE,September 2021,1,no
22607,Vueling Airlines,TRUE,August 2021,1,no
22608,Vueling Airlines,FALSE,September 2021,1,no
22609,Vueling Airlines,TRUE,August 2021,5,yes
